cas number,iso-SMILES,canonical-SMILES
886364-50-7,C1=CC(=NC=C1Br)C(=O)C(F)(F)F,C1=CC(=NC=C1Br)C(=O)C(F)(F)F
31898-41-6,CC(=O)C1=CSC(=N1)C2=CC=C(S2)[N+](=O)[O-],CC(=O)C1=CSC(=N1)C2=CC=C(S2)[N+](=O)[O-]
1021875-67-1,C1=CC=C(C=C1)C(=O)C2=C(NC(=N2)N)C(F)(F)F,C1=CC=C(C=C1)C(=O)C2=C(NC(=N2)N)C(F)(F)F
54223-20-0,C1=CC=C2C(=C1)N=C(S2)C(=O)CBr,C1=CC=C2C(=C1)N=C(S2)C(=O)CBr
27099-25-8,C1=CC=C2C(=C1)NC(=N2)C(=O)C3=CC=C(C=C3)Cl,C1=CC=C2C(=C1)NC(=N2)C(=O)C3=CC=C(C=C3)Cl
51807-81-9,C1=CC(=C(C=C1C(=O)C2=NOC(=N2)N)Cl)Cl,C1=CC(=C(C=C1C(=O)C2=NOC(=N2)N)Cl)Cl
1379317-40-4,CCOC(=O)C(=O)C1=C(C=CC=N1)Br,CCOC(=O)C(=O)C1=C(C=CC=N1)Br
1197631-86-9,CCOC(=O)C(=O)C1=NC=CN1CC2=CC=CC=C2,CCOC(=O)C(=O)C1=NC=CN1CC2=CC=CC=C2
1033-74-5,C1=CC=C(C=C1)C=CC(=O)C2=NC3=CC=CC=C3C=C2,C1=CC=C(C=C1)C=CC(=O)C2=NC3=CC=CC=C3C=C2
125628-98-0,C1=CC=NC(=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],C1=CC=NC(=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
18453-32-2,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)Br,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)Br
76160-34-4,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)Br,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)Br
206357-52-0,C1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)Br,C1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)Br
476472-02-3,CC1=NC(=CC=C1)C(=O)CC2=CC=NC3=CC=CC=C23,CC1=NC(=CC=C1)C(=O)CC2=CC=NC3=CC=CC=C23
18735-73-4,CC(=O)C1=C(OC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,CC(=O)C1=C(OC(=N1)C2=CC=CC=C2)C3=CC=CC=C3
446297-56-9,CC1=NC(=CC=C1)C(=O)CC2=NC3=C(C=C2)N=CC=C3,CC1=NC(=CC=C1)C(=O)CC2=NC3=C(C=C2)N=CC=C3
165609-21-2,C1=CC=C2C(=C1)N=C(O2)C(=O)C3=NC4=CC=CC=C4O3,C1=CC=C2C(=C1)N=C(O2)C(=O)C3=NC4=CC=CC=C4O3
478040-86-7,CC(=O)C1=NC2=CC=CC=C2N1CCC3=CC=CC=C3,CC(=O)C1=NC2=CC=CC=C2N1CCC3=CC=CC=C3
300849-76-7,CN1C=CN=C1C(=O)C2=CC(=CC=C2)Br,CN1C=CN=C1C(=O)C2=CC(=CC=C2)Br
1187166-46-6,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F
866132-24-3,CC(=O)CC(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl,CC(=O)CC(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl
231296-40-5,C1=CC(=NC=C1C(F)(F)F)C(=O)CBr,C1=CC(=NC=C1C(F)(F)F)C(=O)CBr
749257-79-2,C1=CC(=C(N=C1)C(=O)CBr)C(F)(F)F,C1=CC(=C(N=C1)C(=O)CBr)C(F)(F)F
87437-41-0,C1=C(C=NC(=C1Cl)C(=O)CBr)Cl,C1=C(C=NC(=C1Cl)C(=O)CBr)Cl
1099597-81-5,C1=CC(=CC=C1C(=O)C2=CC(=NC(=N2)Cl)Cl)F,C1=CC(=CC=C1C(=O)C2=CC(=NC(=N2)Cl)Cl)F
263564-37-0,CC(=O)C1=CSC(=N1)C2=CC=C(C=C2)C(F)(F)F,CC(=O)C1=CSC(=N1)C2=CC=C(C=C2)C(F)(F)F
951207-88-8,C1=CC=C2C(=C1)C(=CN2)C(=O)C3=NC(=CS3)C(=O)O,C1=CC=C2C(=C1)C(=CN2)C(=O)C3=NC(=CS3)C(=O)O
120095-64-9,CN1C=C(N=C1C(=O)C(Cl)(Cl)Cl)[N+](=O)[O-],CN1C=C(N=C1C(=O)C(Cl)(Cl)Cl)[N+](=O)[O-]
866145-10-0,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)N2CCOCC2,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)N2CCOCC2
242458-31-7,CCCCCCCCCCCCC(=O)C1=CC=CC=N1,CCCCCCCCCCCCC(=O)C1=CC=CC=N1
1563-56-0,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)Br)N,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)Br)N
1107035-71-1,CN(C)/C=C/C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl,CN(C)C=CC(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl
17570-98-8,C1=CC=NC(=C1)C(=O)CBr.Br,C1=CC=NC(=C1)C(=O)CBr.Br
126353-32-0,C1=CN=C(C=N1)C(=O)CBr.Br,C1=CN=C(C=N1)C(=O)CBr.Br
265126-44-1,CC(=O)C1=CSC(=N1)CS(=O)(=O)C2=CC=CC=N2,CC(=O)C1=CSC(=N1)CS(=O)(=O)C2=CC=CC=N2
339010-42-3,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
448906-42-1,COC(=O)C1=CSC(=N1)C(=O)C2=CNC3=CC=CC=C32,COC(=O)C1=CSC(=N1)C(=O)C2=CNC3=CC=CC=C32
338953-55-2,C1=CC(=CN=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CC(=CN=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
339011-89-1,C1=CC=NC(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CC=NC(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
900014-77-9,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)N2CCN(CC2)C,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)N2CCN(CC2)C
956754-81-7,CC1=NN(C(=C1)C(F)(F)F)C2=NC(=C(S2)C)C(=O)C,CC1=NN(C(=C1)C(F)(F)F)C2=NC(=C(S2)C)C(=O)C
76160-35-5,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)I,C1=CC=C(C(=C1)C(=O)C2=CC=CC=N2)I
5784-78-1,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2C(=O)C4=CC=CC=C4,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2C(=O)C4=CC=CC=C4
145905-09-5,C1=CC(=NC=C1Cl)C(=O)CBr.Br,C1=CC(=NC=C1Cl)C(=O)CBr.Br
338420-99-8,COC1=CC=CC(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,COC1=CC=CC(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
206357-62-2,COC1=CC=C(C=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,COC1=CC=C(C=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
338411-92-0,C1=CC=NC(=C1)C(=O)C2=CON=C2C3=C(C=CC=C3Cl)Cl,C1=CC=NC(=C1)C(=O)C2=CON=C2C3=C(C=CC=C3Cl)Cl
338953-54-1,C1=CC(=CC=C1C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl)Cl,C1=CC(=CC=C1C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl)Cl
900014-69-9,CCO/C=C(/C(=O)C)\C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl,CCOC=C(C(=O)C)C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl
26482-00-8,C1=CC=[N+](C=C1)CC(=O)C2=CC=CC=N2.[I-],C1=CC=[N+](C=C1)CC(=O)C2=CC=CC=N2.[I-]
339106-12-6,C1=CC(=C(C=C1Cl)Cl)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CC(=C(C=C1Cl)Cl)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
339106-10-4,C1=CC=C(C=C1)C(=O)C2=C(N=CC(=C2)C(F)(F)F)C(=O)C3=CC=CC=C3,C1=CC=C(C=C1)C(=O)C2=C(N=CC(=C2)C(F)(F)F)C(=O)C3=CC=CC=C3
35853-55-5,C1=CC=NC(=C1)C(=O)C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F
146062-49-9,CCC1=CN=C(C=C1)C(=O)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,CCC1=CN=C(C=C1)C(=O)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
439239-90-4,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F
1694-64-0,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)Br)NC(=O)CBr,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)Br)NC(=O)CBr
68363-44-0,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)NC4=NC(=CS4)C(=O)C(=O)O,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)NC4=NC(=CS4)C(=O)C(=O)O
1100318-47-5,CC1=CC(=C(N=C1)C(=O)C2=C3C=CNC3=NC=N2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F,CC1=CC(=C(N=C1)C(=O)C2=C3C=CNC3=NC=N2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F
1104606-44-1,C1=CC(=NC=C1F)C(=O)CCl,C1=CC(=NC=C1F)C(=O)CCl
1147103-48-7,C1=CN=C(C=N1)C(=O)C(F)(F)F,C1=CN=C(C=N1)C(=O)C(F)(F)F
1060812-68-1,CC(=O)C1=CN=C(C=N1)C(F)(F)F,CC(=O)C1=CN=C(C=N1)C(F)(F)F
1060802-41-6,C1=CC(=C(N=C1)C(=O)C(F)(F)F)F,C1=CC(=C(N=C1)C(=O)C(F)(F)F)F
1289559-65-4,CC(=O)C1=C(C(=NC(=N1)Cl)Cl)F,CC(=O)C1=C(C(=NC(=N1)Cl)Cl)F
1026665-80-4,C1=CC(=NC=C1F)C(=O)CBr,C1=CC(=NC=C1F)C(=O)CBr
1093880-25-1,C1=CC(=NC(=C1)Br)C(=O)CF,C1=CC(=NC(=C1)Br)C(=O)CF
1016228-01-5,CC(=O)C1=C(C=CC(=N1)Br)F,CC(=O)C1=C(C=CC(=N1)Br)F
1807542-88-6,CC(=O)C1=C(C=CC(=N1)F)Br,CC(=O)C1=C(C=CC(=N1)F)Br
1240620-05-6,CC(=O)C1=NC=C(C=C1)OCC(F)(F)F,CC(=O)C1=NC=C(C=C1)OCC(F)(F)F
1022155-02-7,C1=CC(=NC=C1Br)C(=O)C(F)F,C1=CC(=NC=C1Br)C(=O)C(F)F
1820641-72-2,CC(=O)C1=C(C=C(C=N1)F)Br,CC(=O)C1=C(C=C(C=N1)F)Br
1443335-94-1,C1=CC(=C(C(=C1)F)C(=O)C2=NC=CS2)F,C1=CC(=C(C(=C1)F)C(=O)C2=NC=CS2)F
1443328-69-5,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)OC(F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC=C(C=C2)OC(F)(F)F
2097065-09-1,C1=CC(=NC=C1Cl)C(=O)C2=CC(=CC(=C2)Br)F,C1=CC(=NC=C1Cl)C(=O)C2=CC(=CC(=C2)Br)F
67310-56-9,CC(=O)C1=NC=C(C=C1)O,CC(=O)C1=NC=C(C=C1)O
59576-31-7,CC1=CC(=NC(=C1)C(=O)C)C,CC1=CC(=NC(=C1)C(=O)C)C
87978-53-8,CC(C)(C)C(=O)C1=NC=CS1,CC(C)(C)C(=O)C1=NC=CS1
112969-91-2,C1=COC(=C1)C(=O)C2=NC=CS2,C1=COC(=C1)C(=O)C2=NC=CS2
1261080-59-4,CC(=O)C1=NC=C(S1)C(=O)OC,CC(=O)C1=NC=C(S1)C(=O)OC
1060801-56-0,CC1=CN=C(C=C1)C(=O)C(F)(F)F,CC1=CN=C(C=C1)C(=O)C(F)(F)F
898759-71-2,C1=CC(=CC=C1C(=O)C2=NC=CO2)F,C1=CC(=CC=C1C(=O)C2=NC=CO2)F
898759-67-6,C1=CC=C(C(=C1)C(=O)C2=NC=CO2)F,C1=CC=C(C(=C1)C(=O)C2=NC=CO2)F
898759-69-8,C1=CC(=CC(=C1)F)C(=O)C2=NC=CO2,C1=CC(=CC(=C1)F)C(=O)C2=NC=CO2
64210-67-9,CCOC(=O)CC(=O)C1=NC=NC=C1,CCOC(=O)CC(=O)C1=NC=NC=C1
127581-43-5,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2
106961-41-5,COC(=O)CCC(=O)C1=NC=CS1,COC(=O)CCC(=O)C1=NC=CS1
1245643-85-9,CC(=O)C1=NC=NC=C1Br,CC(=O)C1=NC=NC=C1Br
898759-50-7,COC1=CC=C(C=C1)C(=O)C2=NC=CO2,COC1=CC=C(C=C1)C(=O)C2=NC=CO2
898779-54-9,C1CCCC(CC1)C(=O)C2=CC=CC=N2,C1CCCC(CC1)C(=O)C2=CC=CC=N2
62457-94-7,C1=CC(=CC=C1C(=O)C2=NC=CN2)Cl,C1=CC(=CC=C1C(=O)C2=NC=CN2)Cl
1443355-69-8,C1=CC=C(C(=C1)C(=O)C2=NC=CS2)F,C1=CC=C(C(=C1)C(=O)C2=NC=CS2)F
1374652-34-2,C1=C(C=NC(=C1F)C(=O)CCl)Cl,C1=C(C=NC(=C1F)C(=O)CCl)Cl
898760-35-5,C1=CC(=C(C(=C1)F)F)C(=O)C2=NC=CO2,C1=CC(=C(C(=C1)F)F)C(=O)C2=NC=CO2
898760-38-8,C1=CC(=C(C=C1F)F)C(=O)C2=NC=CO2,C1=CC(=C(C=C1F)F)C(=O)C2=NC=CO2
898760-41-3,C1=CC(=C(C=C1F)C(=O)C2=NC=CO2)F,C1=CC(=C(C=C1F)C(=O)C2=NC=CO2)F
898760-44-6,C1=CC(=C(C(=C1)F)C(=O)C2=NC=CO2)F,C1=CC(=C(C(=C1)F)C(=O)C2=NC=CO2)F
898760-47-9,C1=CC(=C(C=C1C(=O)C2=NC=CO2)F)F,C1=CC(=C(C=C1C(=O)C2=NC=CO2)F)F
898760-50-4,C1=COC(=N1)C(=O)C2=CC(=CC(=C2)F)F,C1=COC(=N1)C(=O)C2=CC(=CC(=C2)F)F
1822993-80-5,CC1=C(C=CC(=N1)C(=O)C)Br,CC1=C(C=CC(=N1)C(=O)C)Br
1187166-12-6,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2F,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2F
1187164-33-5,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)F,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)F
1187164-46-0,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2F,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2F
1187166-27-3,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)F,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)F
1187166-69-3,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)F,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)F
1187164-09-5,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2F,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2F
1187171-05-6,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)F,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)F
1261668-71-6,CC1=C(C=C(C=C1)F)C(=O)C2=CC=CC=N2,CC1=C(C=C(C=C1)F)C(=O)C2=CC=CC=N2
1261783-59-8,CC1=C(C=CC(=C1)F)C(=O)C2=CC=CC=N2,CC1=C(C=CC(=C1)F)C(=O)C2=CC=CC=N2
1261658-89-2,CC1=C(C=CC(=C1)C(=O)C2=CC=CC=N2)F,CC1=C(C=CC(=C1)C(=O)C2=CC=CC=N2)F
1261730-73-7,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)F,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)F
898780-15-9,C1=CC=NC(=C1)C(=O)C2=C(C(=CC=C2)F)F,C1=CC=NC(=C1)C(=O)C2=C(C(=CC=C2)F)F
898780-24-0,C1=CC=NC(=C1)C(=O)C2=C(C=CC=C2F)F,C1=CC=NC(=C1)C(=O)C2=C(C=CC=C2F)F
898780-27-3,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)F)F,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)F)F
898780-30-8,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)F)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)F)F
1343796-28-0,CC(=O)C1=CSC(=N1)C2=CC=C(C=C2)F,CC(=O)C1=CSC(=N1)C2=CC=C(C=C2)F
1086277-36-2,C1=CC(=C(C=C1C(=O)C2=NC=CS2)F)F,C1=CC(=C(C=C1C(=O)C2=NC=CS2)F)F
1443345-59-2,C1=CC(=C(C=C1F)F)C(=O)C2=NC=CS2,C1=CC(=C(C=C1F)F)C(=O)C2=NC=CS2
1443345-51-4,C1=CC(=C(C=C1F)C(=O)C2=NC=CS2)F,C1=CC(=C(C=C1F)C(=O)C2=NC=CS2)F
1443306-86-2,C1=CC(=C(C(=C1)F)F)C(=O)C2=NC=CS2,C1=CC(=C(C(=C1)F)F)C(=O)C2=NC=CS2
898784-54-8,C1=COC(=N1)C(=O)C2=CC(=C(C(=C2)F)F)F,C1=COC(=N1)C(=O)C2=CC(=C(C(=C2)F)F)F
1443339-07-8,CC1=CC(=CC(=C1F)C)C(=O)C2=CC=CC=N2,CC1=CC(=CC(=C1F)C)C(=O)C2=CC=CC=N2
1187167-70-9,COC1=CC=CC(=N1)C(=O)C2=CC=CC=C2F,COC1=CC=CC(=N1)C(=O)C2=CC=CC=C2F
1187164-83-5,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)F,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)F
1187167-76-5,COC1=CC=CC(=N1)C(=O)C2=CC=C(C=C2)F,COC1=CC=CC(=N1)C(=O)C2=CC=C(C=C2)F
1261468-94-3,COC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)F,COC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)F
1261801-02-8,COC1=C(C=C(C=C1)F)C(=O)C2=CC=CC=N2,COC1=C(C=C(C=C1)F)C(=O)C2=CC=CC=N2
1187164-58-4,CC1=NC(=CC=C1)C(=O)C2=C(C(=CC=C2)F)F,CC1=NC(=CC=C1)C(=O)C2=C(C(=CC=C2)F)F
1187170-55-3,CC1=NC(=CC=C1)C(=O)C2=C(C=C(C=C2)F)F,CC1=NC(=CC=C1)C(=O)C2=C(C=C(C=C2)F)F
1187168-85-9,CC1=NC(=CC=C1)C(=O)C2=C(C=CC(=C2)F)F,CC1=NC(=CC=C1)C(=O)C2=C(C=CC(=C2)F)F
1187170-58-6,CC1=NC(=CC=C1)C(=O)C2=C(C=CC=C2F)F,CC1=NC(=CC=C1)C(=O)C2=C(C=CC=C2F)F
1187166-19-3,CC1=NC(=CC=C1)C(=O)C2=CC(=C(C=C2)F)F,CC1=NC(=CC=C1)C(=O)C2=CC(=C(C=C2)F)F
1187164-65-3,CC1=NC(=CC=C1)C(=O)C2=CC(=CC(=C2)F)F,CC1=NC(=CC=C1)C(=O)C2=CC(=CC(=C2)F)F
1187166-66-0,CC1=CN=C(C=C1)C(=O)C2=C(C(=CC=C2)F)F,CC1=CN=C(C=C1)C(=O)C2=C(C(=CC=C2)F)F
1187164-75-5,CC1=CN=C(C=C1)C(=O)C2=C(C=CC(=C2)F)F,CC1=CN=C(C=C1)C(=O)C2=C(C=CC(=C2)F)F
1187164-66-4,CC1=CN=C(C=C1)C(=O)C2=C(C=CC=C2F)F,CC1=CN=C(C=C1)C(=O)C2=C(C=CC=C2F)F
1187166-85-3,CC1=CN=C(C=C1)C(=O)C2=CC(=C(C=C2)F)F,CC1=CN=C(C=C1)C(=O)C2=CC(=C(C=C2)F)F
1187164-71-1,CC1=CN=C(C=C1)C(=O)C2=CC(=CC(=C2)F)F,CC1=CN=C(C=C1)C(=O)C2=CC(=CC(=C2)F)F
1187170-98-4,CC1=CC(=NC=C1)C(=O)C2=C(C(=CC=C2)F)F,CC1=CC(=NC=C1)C(=O)C2=C(C(=CC=C2)F)F
1187170-44-0,CC1=CC(=NC=C1)C(=O)C2=C(C=C(C=C2)F)F,CC1=CC(=NC=C1)C(=O)C2=C(C=C(C=C2)F)F
1187163-80-9,CC1=CC(=NC=C1)C(=O)C2=C(C=CC(=C2)F)F,CC1=CC(=NC=C1)C(=O)C2=C(C=CC(=C2)F)F
1187170-46-2,CC1=CC(=NC=C1)C(=O)C2=C(C=CC=C2F)F,CC1=CC(=NC=C1)C(=O)C2=C(C=CC=C2F)F
1187167-00-5,CC1=CC(=NC=C1)C(=O)C2=CC(=C(C=C2)F)F,CC1=CC(=NC=C1)C(=O)C2=CC(=C(C=C2)F)F
1187167-05-0,CC1=CC(=NC=C1)C(=O)C2=CC(=CC(=C2)F)F,CC1=CC(=NC=C1)C(=O)C2=CC(=CC(=C2)F)F
1187171-21-6,CC1=C(N=CC=C1)C(=O)C2=C(C(=CC=C2)F)F,CC1=C(N=CC=C1)C(=O)C2=C(C(=CC=C2)F)F
1187165-77-0,CC1=C(N=CC=C1)C(=O)C2=C(C=C(C=C2)F)F,CC1=C(N=CC=C1)C(=O)C2=C(C=C(C=C2)F)F
1187167-27-6,CC1=C(N=CC=C1)C(=O)C2=C(C=CC(=C2)F)F,CC1=C(N=CC=C1)C(=O)C2=C(C=CC(=C2)F)F
1187165-68-9,CC1=C(N=CC=C1)C(=O)C2=C(C=CC=C2F)F,CC1=C(N=CC=C1)C(=O)C2=C(C=CC=C2F)F
1187164-48-2,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C=C2)F)F,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C=C2)F)F
1187167-32-3,CC1=C(N=CC=C1)C(=O)C2=CC(=CC(=C2)F)F,CC1=C(N=CC=C1)C(=O)C2=CC(=CC(=C2)F)F
228581-94-0,CC1=C(C=C(C=C1)C2=NC(=CS2)C(=O)C)F,CC1=C(C=C(C=C1)C2=NC(=CS2)C(=O)C)F
1443351-74-3,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)F)Cl,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)F)Cl
1261868-06-7,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)Cl)F,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)Cl)F
1261754-42-0,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)Cl)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)Cl)F
898758-18-4,C1=CC=NC(=C1)C(=O)C2=CC(=C(C(=C2)F)F)F,C1=CC=NC(=C1)C(=O)C2=CC(=C(C(=C2)F)F)F
1000572-09-7,CC1=NC(=NN1C2=C(C=CC=C2F)F)C(=O)C,CC1=NC(=NN1C2=C(C=CC=C2F)F)C(=O)C
1443328-72-0,COC1=C(C=C(C=C1)C(=O)C2=NC=CS2)F,COC1=C(C=C(C=C1)C(=O)C2=NC=CS2)F
18451-44-0,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=N2,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=N2
898759-62-1,C1=CC=C(C(=C1)C(=O)C2=NC=CO2)C(F)(F)F,C1=CC=C(C(=C1)C(=O)C2=NC=CO2)C(F)(F)F
898759-66-5,C1=CC(=CC=C1C(=O)C2=NC=CO2)C(F)(F)F,C1=CC(=CC=C1C(=O)C2=NC=CO2)C(F)(F)F
1443348-12-6,C1=CC(=C(C=C1C(=O)C2=NC=CS2)F)Cl,C1=CC(=C(C=C1C(=O)C2=NC=CS2)F)Cl
1443325-30-1,C1=CC(=C(C=C1Cl)C(=O)C2=NC=CS2)F,C1=CC(=C(C=C1Cl)C(=O)C2=NC=CS2)F
1443349-11-8,C1=CC(=C(C=C1F)Cl)C(=O)C2=NC=CS2,C1=CC(=C(C=C1F)Cl)C(=O)C2=NC=CS2
1443304-88-8,C1=CC(=C(C=C1F)C(=O)C2=NC=CS2)Cl,C1=CC(=C(C=C1F)C(=O)C2=NC=CS2)Cl
1443303-57-8,C1=CC(=C(C=C1Cl)F)C(=O)C2=NC=CS2,C1=CC(=C(C=C1Cl)F)C(=O)C2=NC=CS2
1443342-65-1,C1=CC(=C(C=C1C(=O)C2=NC=CS2)Cl)F,C1=CC(=C(C=C1C(=O)C2=NC=CS2)Cl)F
1443313-71-0,C1=CC(=C(C(=C1)Cl)C(=O)C2=NC=CS2)F,C1=CC(=C(C(=C1)Cl)C(=O)C2=NC=CS2)F
1443305-08-5,C1=CC(=C(C(=C1C(=O)C2=NC=CS2)F)F)F,C1=CC(=C(C(=C1C(=O)C2=NC=CS2)F)F)F
1443304-82-2,C1=CSC(=N1)C(=O)C2=CC(=C(C=C2F)F)F,C1=CSC(=N1)C(=O)C2=CC(=C(C=C2F)F)F
474534-38-8,COCOC1=CC=CC(=C1)C(=O)C2=CC=CC=N2,COCOC1=CC=CC(=C1)C(=O)C2=CC=CC=N2
1187166-48-8,COC1=CC=CC(=N1)C(=O)C2=C(C(=CC=C2)F)F,COC1=CC=CC(=N1)C(=O)C2=C(C(=CC=C2)F)F
1187165-31-6,COC1=CC=CC(=N1)C(=O)C2=C(C=C(C=C2)F)F,COC1=CC=CC(=N1)C(=O)C2=C(C=C(C=C2)F)F
1187170-59-7,COC1=CC=CC(=N1)C(=O)C2=C(C=CC(=C2)F)F,COC1=CC=CC(=N1)C(=O)C2=C(C=CC(=C2)F)F
1187170-62-2,COC1=CC=CC(=N1)C(=O)C2=C(C=CC=C2F)F,COC1=CC=CC(=N1)C(=O)C2=C(C=CC=C2F)F
1187166-54-6,COC1=CC=CC(=N1)C(=O)C2=CC(=C(C=C2)F)F,COC1=CC=CC(=N1)C(=O)C2=CC(=C(C=C2)F)F
1187167-30-1,COC1=CC=CC(=N1)C(=O)C2=CC(=CC(=C2)F)F,COC1=CC=CC(=N1)C(=O)C2=CC(=CC(=C2)F)F
1187166-15-9,CC1=NC(=CC=C1)C(=O)C2=CC(=C(C(=C2)F)F)F,CC1=NC(=CC=C1)C(=O)C2=CC(=C(C(=C2)F)F)F
1187163-74-1,CC1=CN=C(C=C1)C(=O)C2=CC(=C(C(=C2)F)F)F,CC1=CN=C(C=C1)C(=O)C2=CC(=C(C(=C2)F)F)F
1187163-98-9,CC1=CC(=NC=C1)C(=O)C2=CC(=C(C(=C2)F)F)F,CC1=CC(=NC=C1)C(=O)C2=CC(=C(C(=C2)F)F)F
