cas number,iso-SMILES,canonical-SMILES
148369-91-9,CC(C)[C@@H](C(C1=CC=C(C=C1)OC)(C2=CC=C(C=C2)OC)N)N,CC(C)C(C(C1=CC=C(C=C1)OC)(C2=CC=C(C=C2)OC)N)N
625-05-8,CC(C)(CC(=O)O)N,CC(C)(CC(=O)O)N
1157575-39-7,CCCC1(CC(CC(C1)(C)C)C)N,CCCC1(CC(CC(C1)(C)C)C)N
1314746-81-0,CC1=CC(=C(C=C1C)C(C)(C)N)C,CC1=CC(=C(C=C1C)C(C)(C)N)C
56247-82-6,CCC(C)(C(=O)OCC)N,CCC(C)(C(=O)OCC)N
84758-81-6,CC(C)(C)OC(=O)C(C)(C)N.Cl,CC(C)(C)OC(=O)C(C)(C)N.Cl
1340181-64-7,C1CC(CS(=O)(=O)C1)(CC(=O)O)N,C1CC(CS(=O)(=O)C1)(CC(=O)O)N
1343241-61-1,C1=CC(=CC(=C1)Cl)C(C(=O)O)(C(F)(F)F)N,C1=CC(=CC(=C1)Cl)C(C(=O)O)(C(F)(F)F)N
1934-71-0,C1CCC(CC1)(C2=CC=CC=C2)N.Cl,C1CCC(CC1)(C2=CC=CC=C2)N.Cl
1334147-30-6,C1CC2CC(CC1C2(C(=O)O)N)C(=O)O,C1CC2CC(CC1C2(C(=O)O)N)C(=O)O
869535-77-3,C1CC1(CC2=CC=C(C=C2)O)N,C1CC1(CC2=CC=C(C=C2)O)N
1340190-42-2,CC(C)(CCCS(=O)(=O)C)N,CC(C)(CCCS(=O)(=O)C)N
1094442-34-8,COC1=C(C=C(C=C1)Cl)C2(CCCC2)N,COC1=C(C=C(C=C1)Cl)C2(CCCC2)N
1262412-22-5,C1CN(CCC1(CO)N)C(=O)OCC2=CC=CC=C2,C1CN(CCC1(CO)N)C(=O)OCC2=CC=CC=C2
1341133-87-6,CC(CN1C=NC2=CC=CC=C21)(CO)N,CC(CN1C=NC2=CC=CC=C21)(CO)N
1394042-05-7,C1COCCC1(CCO)N,C1COCCC1(CCO)N
871842-95-4,CC(C1=CC=C(C=C1)O)(C(=O)O)N.Cl,CC(C1=CC=C(C=C1)O)(C(=O)O)N.Cl
1525427-44-4,CCOC(=O)CC1(CCC2=CC=CC=C2C1)N,CCOC(=O)CC1(CCC2=CC=CC=C2C1)N
1955473-52-5,C1[C@H]([C@@]1(C(=O)O)N)C(F)(F)F.Cl,C1C(C1(C(=O)O)N)C(F)(F)F.Cl
130416-51-2,CC(C)(C1=CC(=CC(=C1)F)F)N,CC(C)(C1=CC(=CC(=C1)F)F)N
1483581-08-3,C1CC(CS(=O)(=O)C1)(CCO)N,C1CC(CS(=O)(=O)C1)(CCO)N
1332765-95-3,COC1=CC=CC(=C1)C2(COC2)N.Cl,COC1=CC=CC(=C1)C2(COC2)N.Cl
1505227-89-3,C1CC1(CC2=C(C=CC(=C2)Cl)[N+](=O)[O-])N,C1CC1(CC2=C(C=CC(=C2)Cl)[N+](=O)[O-])N
1332921-18-2,C1C(CO1)(C2=CC(=CC=C2)F)N.Cl,C1C(CO1)(C2=CC(=CC=C2)F)N.Cl
1159737-11-7,CC1=NOC(=N1)C2(CC2)N.Cl,CC1=NOC(=N1)C2(CC2)N.Cl
1380300-44-6,COC1=CC=C(C=C1)CC2(CCOCC2)N.Cl,COC1=CC=C(C=C1)CC2(CCOCC2)N.Cl
1707361-50-9,C1CNCCC1(C2=CC=CC=C2C(F)(F)F)N.Cl.Cl,C1CNCCC1(C2=CC=CC=C2C(F)(F)F)N.Cl.Cl
1707576-00-8,C1CNCCC1(C2=CC=CC=C2F)N.Cl.Cl,C1CNCCC1(C2=CC=CC=C2F)N.Cl.Cl
6949-77-5,C1CCCC(CC1)(C(=O)O)N,C1CCCC(CC1)(C(=O)O)N
1250532-42-3,CC1=C(N(C=N1)CC(C)(C(=O)N)N)C,CC1=C(N(C=N1)CC(C)(C(=O)N)N)C
1638765-29-3,C1CC2(CCC1(C2)N)F.Cl,C1CC2(CCC1(C2)N)F.Cl
1707575-93-6,CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC(=CC=C2)OC)N,CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC(=CC=C2)OC)N
1228879-40-0,C1CC(C1)(C2=CC=CC=C2Cl)N.Cl,C1CC(C1)(C2=CC=CC=C2Cl)N.Cl
22264-50-2,C1CC(C1)(C(=O)O)N,C1CC(C1)(C(=O)O)N
1094341-22-6,CCOC1=CC=C(C=C1)C2(CC2)N,CCOC1=CC=C(C=C1)C2(CC2)N
1011361-36-6,COC1=CC=CC(=C1)C2(CCCC2)N,COC1=CC=CC(=C1)C2(CCCC2)N
1554588-68-9,COCC1(COC1)N,COCC1(COC1)N
1439897-56-9,C1CC(C1)(CC2=CC(=CC=C2)C(F)(F)F)N.Cl,C1CC(C1)(CC2=CC(=CC=C2)C(F)(F)F)N.Cl
873379-68-1,CC1(COC2(CCCC2)OC1)N,CC1(COC2(CCCC2)OC1)N
854650-27-4,CC(C)(CNC1=CC(=CC=C1)Cl)N,CC(C)(CNC1=CC(=CC=C1)Cl)N
169750-59-8,CC1(CCN(CC1)C(=O)OCC2=CC=CC=C2)N,CC1(CCN(CC1)C(=O)OCC2=CC=CC=C2)N
1461708-56-4,CC1(CCN(CC1)C)N.Cl.Cl,CC1(CCN(CC1)C)N.Cl.Cl
116810-10-7,C[C@]1(CONC1=O)N,CC1(CONC1=O)N
1467706-00-8,CCC1CCCC(CC1)(C(=O)OCC)N,CCC1CCCC(CC1)(C(=O)OCC)N
1081-78-3,CC(C)(CC1=CC=C(C=C1)C(F)(F)F)N.Cl,CC(C)(CC1=CC=C(C=C1)C(F)(F)F)N.Cl
138650-24-5,C1C(CO1)(C(=O)O)N,C1C(CO1)(C(=O)O)N
1259680-51-7,C1C(CO1)(C2=CC=CC=N2)N,C1C(CO1)(C2=CC=CC=N2)N
1435804-82-2,C1CCC(CC1)(CC2=NC3=CC=CC=C3N2)N,C1CCC(CC1)(CC2=NC3=CC=CC=C3N2)N
1344017-98-6,CN(C)CCC1(CCCCC1)N,CN(C)CCC1(CCCCC1)N
2231674-32-9,C1C(CN1)(C(F)(F)F)N.Cl.Cl,C1C(CN1)(C(F)(F)F)N.Cl.Cl
1152587-03-5,C1CC1(C2=CC=C(C=C2)OC(F)F)N,C1CC1(C2=CC=C(C=C2)OC(F)F)N
1210485-67-8,COC1=CC=CC(=C1)C2(CC2)N.Cl,COC1=CC=CC(=C1)C2(CC2)N.Cl
893764-75-5,CC(C)(COC1=C(C(=C(C(=C1F)F)F)F)F)N,CC(C)(COC1=C(C(=C(C(=C1F)F)F)F)F)N
1247130-49-9,CC(CN1C(=O)CCC1=O)(C(=O)O)N,CC(CN1C(=O)CCC1=O)(C(=O)O)N
1501097-42-2,CCOC(=O)CC(C)(C(C)C)N,CCOC(=O)CC(C)(C(C)C)N
1342893-63-3,CC(CC(C)(C(=O)N)N)N1C=C(C=N1)I,CC(CC(C)(C(=O)N)N)N1C=C(C=N1)I
1043499-66-6,CC(CO)(C1=C(C=C(C=C1)F)F)N,CC(CO)(C1=C(C=C(C=C1)F)F)N
135908-38-2,COC12CCC(CC1)(CC2)N.Cl,COC12CCC(CC1)(CC2)N.Cl
1482917-77-0,C1CC1(CC2=C(C=CC(=C2)Cl)Cl)N,C1CC1(CC2=C(C=CC(=C2)Cl)Cl)N
2091526-30-4,C1CC2(CC(C1)(C2)O)N,C1CC2(CC(C1)(C2)O)N
91896-84-3,CC(C)(C1=CC(=C(C=C1)Cl)Cl)N,CC(C)(C1=CC(=C(C=C1)Cl)Cl)N
256478-14-5,CN1CCN(CC1)C(=O)C2(CCCC2)N.Cl.Cl,CN1CCN(CC1)C(=O)C2(CCCC2)N.Cl.Cl
741687-09-2,CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC=CC=C2)N,CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC=CC=C2)N
1349718-53-1,C1C(CO1)(C2=CC=C(C=C2)Br)N.Cl,C1C(CO1)(C2=CC=C(C=C2)Br)N.Cl
1447364-68-2,CCC(C1CC1)(C(=O)O)N,CCC(C1CC1)(C(=O)O)N
1250218-13-3,CC(CCN1C=C(C=N1)Br)(C(=O)N)N,CC(CCN1C=C(C=N1)Br)(C(=O)N)N
1525075-36-8,CC(CC(=O)OC)(C1=NC=CS1)N,CC(CC(=O)OC)(C1=NC=CS1)N
1965309-32-3,CC1(CCC(CC1)O)N.Cl,CC1(CCC(CC1)O)N.Cl
1247515-57-6,CC(CCCCN1C=NC=N1)(C(=O)O)N,CC(CCCCN1C=NC=N1)(C(=O)O)N
18369-96-5,CCC(C)(C#C)N,CCC(C)(C#C)N
917925-59-8,CC(C)(C)OC(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)N,CC(C)(C)OC(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)N
1179225-85-4,CC(CO)(C1=CC=CC2=CC=CC=C21)N,CC(CO)(C1=CC=CC2=CC=CC=C21)N
102373-23-9,C1CCC(CC1)(C(=O)OCC2=CC=CC=C2)N,C1CCC(CC1)(C(=O)OCC2=CC=CC=C2)N
113473-30-6,C1CNC[C@@]1(C(=O)O)N,C1CNCC1(C(=O)O)N
1343382-49-9,CC1=CC=NN1CCCC(C)(C(=O)N)N,CC1=CC=NN1CCCC(C)(C(=O)N)N
1268883-38-0,C1CC(C1)(CF)N.Cl,C1CC(C1)(CF)N.Cl
764588-50-3,C1CCC(CC1)(CCC2=CC=CC=C2)N,C1CCC(CC1)(CCC2=CC=CC=C2)N
1247107-92-1,CC1=C(C(=NN1CC(C)(C(=O)O)N)C)Br,CC1=C(C(=NN1CC(C)(C(=O)O)N)C)Br
1810070-22-4,C1C2(CC1(C2)N)C3=CC=C(C=C3)F,C1C2(CC1(C2)N)C3=CC=C(C=C3)F
1344369-21-6,COC(=O)C(CN1C=C(C=N1)Cl)(C2CC2)N,COC(=O)C(CN1C=C(C=N1)Cl)(C2CC2)N
1519917-91-9,COC(=O)C1(CCC(C1)N2C=CN=C2)N,COC(=O)C1(CCC(C1)N2C=CN=C2)N
1341836-25-6,CCOC(=O)C(CN1C=CN=C1)(C2CC2)N,CCOC(=O)C(CN1C=CN=C1)(C2CC2)N
54621-18-0,C1CC2(CCC1(C(=O)O)N)OCCO2,C1CC2(CCC1(C(=O)O)N)OCCO2
1375474-04-6,CCC(C)(CC(=O)OC)N,CCC(C)(CC(=O)OC)N
1385696-73-0,C1COCCC1(CC2=CC=C(C=C2)C(F)(F)F)N.Cl,C1COCCC1(CC2=CC=C(C=C2)C(F)(F)F)N.Cl
1496335-00-2,C1CC1(CCC2=CC=C(C=C2)[N+](=O)[O-])N,C1CC1(CCC2=CC=C(C=C2)[N+](=O)[O-])N
1218352-79-4,CCOC(=O)C1(CC2CCC(C1)N2C)N,CCOC(=O)C1(CC2CCC(C1)N2C)N
1198286-42-8,CC(C)(C)OC(=O)N1CCC(CC1)(C2=CC=C(C=C2)F)N,CC(C)(C)OC(=O)N1CCC(CC1)(C2=CC=C(C=C2)F)N
157763-24-1,CC(C)(C1=NC2=C(O1)C=CC(=C2)Cl)N,CC(C)(C1=NC2=C(O1)C=CC(=C2)Cl)N
311813-01-1,CC(C)CC(C)(C)N.Cl,CC(C)CC(C)(C)N.Cl
1153054-05-7,CC1=C(C(=NO1)C)S(=O)(=O)NCC2(CCCCC2)N,CC1=C(C(=NO1)C)S(=O)(=O)NCC2(CCCCC2)N
1159878-06-4,C1CC1(C2=NC=CC=N2)N,C1CC1(C2=NC=CC=N2)N
845821-84-3,C1CC(C1)(C#N)N.Cl,C1CC(C1)(C#N)N.Cl
1341550-43-3,CCC1=NN(C(=N1)C(C)(C)N)C,CCC1=NN(C(=N1)C(C)(C)N)C
1251925-15-1,C1C2CN(CC1C2(C(=O)O)N)CC3=CC=CC=C3,C1C2CN(CC1C2(C(=O)O)N)CC3=CC=CC=C3
1199779-19-5,COC(=O)CC1(CCC1)N,COC(=O)CC1(CCC1)N
1385696-37-6,C1COCCC1(CC2=CC=C(C=C2)Br)N.Cl,C1COCCC1(CC2=CC=C(C=C2)Br)N.Cl
306761-17-1,CC(C)(C1=CC(=C(C=C1)F)F)N,CC(C)(C1=CC(=C(C=C1)F)F)N
91245-68-0,CC1=CC=CC=C1CC2(CC2)N,CC1=CC=CC=C1CC2(CC2)N
96886-56-5,C[C@@](CC=C)(C(=O)O)N,CC(CC=C)(C(=O)O)N
1249521-83-2,C1COCCC1(C2=CC=CS2)N,C1COCCC1(C2=CC=CS2)N
280753-14-2,CC(C)(C)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OCC(C)(CO)N,CC(C)(C)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OCC(C)(CO)N
1512319-91-3,CC1=CN(N=C1)C2CCCC(C2)(C(=O)O)N,CC1=CN(N=C1)C2CCCC(C2)(C(=O)O)N
1258650-01-9,C1CNCCC1(C(F)(F)F)N,C1CNCCC1(C(F)(F)F)N
1341323-91-8,CC1=NN(C=C1)CC(C)(C(=O)OC)N,CC1=NN(C=C1)CC(C)(C(=O)OC)N
2193058-27-2,C1C(CC1(F)F)(C(=O)N)N.Cl,C1C(CC1(F)F)(C(=O)N)N.Cl
1270444-33-1,CC(CC(=O)O)(C1CCCCC1)N,CC(CC(=O)O)(C1CCCCC1)N
1400999-64-5,C1CC1(C2=CC=C(C=C2)N)N.Cl.Cl,C1CC1(C2=CC=C(C=C2)N)N.Cl.Cl
1254120-14-3,CC(C)(C)OC(=O)N1CC(C1)(C(=O)N)N,CC(C)(C)OC(=O)N1CC(C1)(C(=O)N)N
1249298-70-1,CC(CN(C)C)(C(=O)O)N,CC(CN(C)C)(C(=O)O)N
1780767-57-8,C1CC1(C2=CN(N=C2)C3=CC=CC=C3)N,C1CC1(C2=CN(N=C2)C3=CC=CC=C3)N
181114-76-1,CC1(CCN(C1)CC2=CC=CC=C2)N,CC1(CCN(C1)CC2=CC=CC=C2)N
1707361-63-4,C1CNCCC1(CC2=CC(=CC=C2)C(F)(F)F)N.Cl.Cl,C1CNCCC1(CC2=CC(=CC=C2)C(F)(F)F)N.Cl.Cl
870708-39-7,C1CC1(C2=CC=CC=C2Cl)N,C1CC1(C2=CC=CC=C2Cl)N
2151443-18-2,C1CS(=O)(=O)CCC1(C2=CC=CC=C2F)N,C1CS(=O)(=O)CCC1(C2=CC=CC=C2F)N
1132814-49-3,C1CC(C1)(CCO)N,C1CC(C1)(CCO)N
1517812-18-8,CCC1=NC=CN1C2CCC(C2)(C(=O)O)N,CCC1=NC=CN1C2CCC(C2)(C(=O)O)N
10196-30-2,CCC(C)(CO)N,CCC(C)(CO)N
20719-68-0,CC(C)(COC)N,CC(C)(COC)N
1189717-77-8,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)OC)N.Cl,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)OC)N.Cl
1432024-20-8,CCOC(=O)CC1(CCOC1)N,CCOC(=O)CC1(CCOC1)N
1171918-23-2,COC(=O)C1(CCC(CC1)NC(=O)OCC2=CC=CC=C2)N.Cl,COC(=O)C1(CCC(CC1)NC(=O)OCC2=CC=CC=C2)N.Cl
4313-56-8,C1CCC(CC1)(CO)N,C1CCC(CC1)(CO)N
412924-82-4,CCC1=CC=C(C=C1)C(CC)(C(=O)O)N,CCC1=CC=C(C=C1)C(CC)(C(=O)O)N
52568-28-2,CC(C)(C1=CC=CC=N1)N,CC(C)(C1=CC=CC=N1)N
1268058-28-1,C1C(CO1)(CC2=CC=CC=C2)N,C1C(CO1)(CC2=CC=CC=C2)N
84725-48-4,CC(C)(CN1CCN(CC1)C)N,CC(C)(CN1CCN(CC1)C)N
880100-30-1,CC(C)(C)OC(=O)NCCC(C)(C)N,CC(C)(C)OC(=O)NCCC(C)(C)N
1176668-30-6,CC(C)(C1=C(C(=C(C=C1)F)F)F)N,CC(C)(C1=C(C(=C(C=C1)F)F)F)N
2156173-79-2,CC(C)(C)OC(=O)N1CC(C1)(C2=CC=C(C=C2)F)N,CC(C)(C)OC(=O)N1CC(C1)(C2=CC=C(C=C2)F)N
924838-33-5,CC(=O)C1(CCCC1)N,CC(=O)C1(CCCC1)N
1310308-64-5,CCCOC1=CC=C(C=C1)C(C)(C)N,CCCOC1=CC=C(C=C1)C(C)(C)N
1501208-29-2,CCC(C)C1(CCCCC1)N,CCC(C)C1(CCCCC1)N
1339109-29-3,CC(CN1C=C(C=N1)I)(C(=O)N)N,CC(CN1C=C(C=N1)I)(C(=O)N)N
1338222-50-6,CC(C)(C1=CC=CC=C1OC)N.Cl,CC(C)(C1=CC=CC=C1OC)N.Cl
1314668-90-0,CC(C)(C1=CC=CC=C1C(=O)O)N,CC(C)(C1=CC=CC=C1C(=O)O)N
1822779-45-2,CC(C#N)(C1=NC=CN=C1)N,CC(C#N)(C1=NC=CN=C1)N
2044927-06-0,CC(C)(CCN1CCOCC1)N.Cl.Cl,CC(C)(CCN1CCOCC1)N.Cl.Cl
1339729-98-4,CCCC1=NC=CN1CC(C)(C(=O)O)N,CCCC1=NC=CN1CC(C)(C(=O)O)N
1221725-72-9,CCCC1=NC(=NO1)C(C)(C)N.Cl,CCCC1=NC(=NO1)C(C)(C)N.Cl
1251275-06-5,CS(=O)(=O)CCC1(CCCC1)N,CS(=O)(=O)CCC1(CCCC1)N
6105-74-4,CC(C)(CN1CCCCC1)N,CC(C)(CN1CCCCC1)N
1339785-86-2,CCOC(=O)C1(CCS(=O)(=O)C1)N,CCOC(=O)C1(CCS(=O)(=O)C1)N
1038389-00-2,CS(=O)(=O)C1=CC=C(C=C1)C2(CC2)N,CS(=O)(=O)C1=CC=C(C=C1)C2(CC2)N
1373223-72-3,CC(C)(C1=NC=CC(=C1)Cl)N.Cl.Cl,CC(C)(C1=NC=CC(=C1)Cl)N.Cl.Cl
29812-94-0,C1CC1(CC2=CC=CC=C2)N.Cl,C1CC1(CC2=CC=CC=C2)N.Cl
885269-69-2,CC(C)(C)OC(=O)NCC1(CCOCC1)N,CC(C)(C)OC(=O)NCC1(CCOCC1)N
3235-46-9,CC(C)(CCC(=O)O)N,CC(C)(CCC(=O)O)N
1779126-13-4,C1CNCCC1(C2=CC=C(C=C2)F)N.Cl.Cl,C1CNCCC1(C2=CC=C(C=C2)F)N.Cl.Cl
871116-13-1,C1CN(CC1(CN)N)CC2=CC=CC=C2,C1CN(CC1(CN)N)CC2=CC=CC=C2
1333964-59-2,CCC(C)(C1=NC(=CC(=O)N1)C(F)F)N.Cl,CCC(C)(C1=NC(=CC(=O)N1)C(F)F)N.Cl
285570-26-5,CCOC(=O)C1(CCC1)N,CCOC(=O)C1(CCC1)N
29738-09-8,C[C@@](C1=CC=CC=C1)(C(=O)O)N,CC(C1=CC=CC=C1)(C(=O)O)N
2306270-21-1,C1C2(CC1(C2)N)C3=CC=C(C=C3)F.Cl,C1C2(CC1(C2)N)C3=CC=C(C=C3)F.Cl
1379322-06-1,CC(C)(C)OC(=O)NCC1(COC1)N,CC(C)(C)OC(=O)NCC1(COC1)N
39077-52-6,CC1CCCCC1(C)N,CC1CCCCC1(C)N
50294-51-4,C1C2CC3CC1CC(C2)C3(C(=O)O)N.Cl,C1C2CC3CC1CC(C2)C3(C(=O)O)N.Cl
7337-45-3,[B].CC(C)(C)N,[B].CC(C)(C)N
80003-54-9,C=CC1CC1(C(=O)O)N,C=CC1CC1(C(=O)O)N
1517017-02-5,CCNC(=O)C1(CC1)N,CCNC(=O)C1(CC1)N
1783988-04-4,CC(C)(C1=CC=C(C=C1)OC(F)F)N.Cl,CC(C)(C1=CC=C(C=C1)OC(F)F)N.Cl
1159737-58-2,CC1=CN=C(C=C1)C2(CC2)N,CC1=CN=C(C=C1)C2(CC2)N
1094218-37-7,CC1=C(C=C(C=C1)C2(CCC2)N)OC,CC1=C(C=C(C=C1)C2(CCC2)N)OC
68781-13-5,C1CC1(C(=O)O)N.Cl,C1CC1(C(=O)O)N.Cl
1609406-99-6,CC(C)(CCC(=O)NC)N.O,CC(C)(CCC(=O)NC)N.O
1195967-46-4,C[C@@](CCCCCCC=C)(C(=O)O)N,CC(CCCCCCC=C)(C(=O)O)N
1176017-02-9,C1CCC(C1)(C2=C(C=CC(=C2)Cl)Cl)N,C1CCC(C1)(C2=C(C=CC(=C2)Cl)Cl)N
1266173-10-7,C1CC1(C2=CC=C(S2)Br)N,C1CC1(C2=CC=C(S2)Br)N
1354961-50-4,C1COCCC1(C(F)(F)F)N.Cl,C1COCCC1(C(F)(F)F)N.Cl
51677-23-7,CC(C)(CCC1=CC=CC=C1)N.Cl,CC(C)(CCC1=CC=CC=C1)N.Cl
1332920-63-4,C1C(CO1)(C2=CC(=CC=C2)Br)N.Cl,C1C(CO1)(C2=CC(=CC=C2)Br)N.Cl
177180-74-4,CC(C1=CC=CC=C1)(C(F)(F)F)N,CC(C1=CC=CC=C1)(C(F)(F)F)N
1183305-64-7,CC(CO)(C1=CC=CC=C1OC)N,CC(CO)(C1=CC=CC=C1OC)N
1250956-82-1,CC(CN1C=C(C=N1)Br)(C#N)N,CC(CN1C=C(C=N1)Br)(C#N)N
851307-76-1,COC(=O)C1(CCC(CC1)C2=CC=CC=C2)N,COC(=O)C1(CCC(CC1)C2=CC=CC=C2)N
1339019-88-3,COCC(CO)(C1=CC=CC=C1)N,COCC(CO)(C1=CC=CC=C1)N
1344324-33-9,CCOC(=O)C(C)(CN1C=CC(=N1)C)N,CCOC(=O)C(C)(CN1C=CC(=N1)C)N
1249179-57-4,CCC1=CC=C(C=C1)C2(CC2)N,CCC1=CC=C(C=C1)C2(CC2)N
1538760-89-2,CC(CC(=O)OC)(C1=CC=C(C=C1)OC)N,CC(CC(=O)OC)(C1=CC=C(C=C1)OC)N
91817-66-2,CC1(CC2=CC=CC=C2C1)N.Cl,CC1(CC2=CC=CC=C2C1)N.Cl
1270364-13-0,CC(CC(=O)O)(C1=CC=CC=C1F)N,CC(CC(=O)O)(C1=CC=CC=C1F)N
1314939-85-9,C1CC12CC(C2)(C(=O)O)N,C1CC12CC(C2)(C(=O)O)N
145143-60-8,CCOC(=O)C1(CCC1)N.Cl,CCOC(=O)C1(CCC1)N.Cl
1094481-93-2,C1CCC(C1)(C2=CC(=C(C=C2)Cl)Cl)N,C1CCC(C1)(C2=CC(=C(C=C2)Cl)Cl)N
1342880-70-9,CC1=C(C=CC(=C1)F)C2(CCCC2)N,CC1=C(C=CC(=C1)F)C2(CCCC2)N
1339404-56-6,CC1CC(C1)(C2=CC=CC=C2)N,CC1CC(C1)(C2=CC=CC=C2)N
690632-11-2,CC1CCN(CC1)CC(C)(C)N,CC1CCN(CC1)CC(C)(C)N
1094442-38-2,CCOC1=CC=C(C=C1)C2(CCC2)N,CCOC1=CC=C(C=C1)C2(CCC2)N
138300-80-8,CN1CCC(CC1)(CO)N,CN1CCC(CC1)(CO)N
1260657-75-7,C1CC1(C2=C(C=C(C=N2)F)F)N,C1CC1(C2=C(C=C(C=N2)F)F)N
2194-88-9,CC(C)(CC1=CC(=CC=C1)F)N.Cl,CC(C)(CC1=CC(=CC=C1)F)N.Cl
73473-40-2,CC[C@](C)(C(=O)O)N.Cl,CCC(C)(C(=O)O)N.Cl
1483826-14-7,C=CC1CC1(C#N)N,C=CC1CC1(C#N)N
1415562-36-5,CC(C1=CC=C(C=C1)Cl)(C(C)(C2=CC=C(C=C2)Cl)N)N,CC(C1=CC=C(C=C1)Cl)(C(C)(C2=CC=C(C=C2)Cl)N)N
120218-45-3,C1CC(C1)(C2=CC=CC=C2)N.Cl,C1CC(C1)(C2=CC=CC=C2)N.Cl
99980-40-2,CC(C)(C1=CN=CC=C1)N,CC(C)(C1=CN=CC=C1)N
36567-04-1,CC(C)(CSC)N,CC(C)(CSC)N
1713160-77-0,CC(C)(C)OC(=O)N1CCC(CC1)(C2=CC(=CC=C2)C(F)(F)F)N,CC(C)(C)OC(=O)N1CCC(CC1)(C2=CC(=CC=C2)C(F)(F)F)N
13398-26-0,C[C@](C1=CC=CC=C1)(C(=O)O)N,CC(C1=CC=CC=C1)(C(=O)O)N
1247181-80-1,COCC(C1=CC=CC=C1)(C(=O)O)N,COCC(C1=CC=CC=C1)(C(=O)O)N
1040166-21-9,CC(C)OCC1(CCCC1)N,CC(C)OCC1(CCCC1)N
500168-13-8,CC(C)(C(=O)N(C)OC)N,CC(C)(C(=O)N(C)OC)N
191796-90-4,CC(C1=CC=CC=C1)(C(=O)OC)N.Cl,CC(C1=CC=CC=C1)(C(=O)OC)N.Cl
1774897-43-6,C1CNCCC1(CC2=CC=CC=N2)N.Cl.Cl.Cl,C1CNCCC1(CC2=CC=CC=N2)N.Cl.Cl.Cl
1060806-10-1,CC1=NC=C(C=C1)C2(CC2)N,CC1=NC=C(C=C1)C2(CC2)N
1249750-21-7,CC1=NN(C(=N1)C2(CCCCCC2)N)C,CC1=NN(C(=N1)C2(CCCCCC2)N)C
1334147-22-6,C1CC(CCC1(C(=O)O)N)(C(F)(F)F)N,C1CC(CCC1(C(=O)O)N)(C(F)(F)F)N
1886967-00-5,CC(C)C12CC(C1)(C2)N.Cl,CC(C)C12CC(C1)(C2)N.Cl
1251334-57-2,CC(C)(CC1=C(C=CC(=C1)Cl)OC)N,CC(C)(CC1=C(C=CC(=C1)Cl)OC)N
75095-80-6,C1CC(C1)(C2=CC=C(C=C2)Cl)N,C1CC(C1)(C2=CC=C(C=C2)Cl)N
166271-48-3,C1CCC(CC1)(C2CCCCC2=O)N.Cl,C1CCC(CC1)(C2CCCCC2=O)N.Cl
3927-71-7,C1CC(C2=CC=CC=C21)(C(=O)O)N,C1CC(C2=CC=CC=C21)(C(=O)O)N
1187930-64-8,CCCCC(CC)(C(=O)OCC)N.Cl,CCCCC(CC)(C(=O)OCC)N.Cl
906075-26-1,C1CCCC(CC1)(C(=O)N)N,C1CCCC(CC1)(C(=O)N)N
1707602-37-6,CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC=CC=C2C(F)(F)F)N,CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC=CC=C2C(F)(F)F)N
856993-25-4,CC(C)(CC1=CC(=CC=C1)OC)N.Cl,CC(C)(CC1=CC(=CC=C1)OC)N.Cl
1247771-97-6,CC(CCCCN1C=C(C=N1)Cl)(C(=O)N)N,CC(CCCCN1C=C(C=N1)Cl)(C(=O)N)N
1211582-61-4,CC(C)(C)OC(=O)N1CCC(CC1)(C(F)(F)F)N,CC(C)(C)OC(=O)N1CCC(CC1)(C(F)(F)F)N
1087723-47-4,CC(C)(C1=CC=CC=C1Br)N.Cl,CC(C)(C1=CC=CC=C1Br)N.Cl
1341044-46-9,CC1CC(CCO1)(C(=O)O)N,CC1CC(CCO1)(C(=O)O)N
1255099-26-3,C1CC1(C2=NC=CN=C2)N.Cl,C1CC1(C2=NC=CN=C2)N.Cl
1340205-84-6,CCC1CCC(CC1)C2(CCCCC2)N,CCC1CCC(CC1)C2(CCCCC2)N
88807-89-0,CC(C1CC1)(C(=O)O)N.Cl,CC(C1CC1)(C(=O)O)N.Cl
1339654-24-8,CC(C)C1=NN(C(=N1)CCC(C)(C)N)C,CC(C)C1=NN(C(=N1)CCC(C)(C)N)C
1521987-36-9,CC1(CCCC1(CC(=O)OC)N)C,CC1(CCCC1(CC(=O)OC)N)C
13325-14-9,CC(C(C)(C)N)O,CC(C(C)(C)N)O
1249617-58-0,CC(CCN1C=C(C=N1)Cl)(C(=O)OC)N,CC(CCN1C=C(C=N1)Cl)(C(=O)OC)N
1511590-51-4,CCOC(=O)CC(C)(COC)N,CCOC(=O)CC(C)(COC)N
1207894-63-0,C1C(CC1(C(=O)O)N)OCC2=CC=CC=C2.Cl,C1C(CC1(C(=O)O)N)OCC2=CC=CC=C2.Cl
